archivo,hoja,bloque_idx,fila_no,producto,unidad_medida,cant_solicitada,cant_devuelta,cant_adicional,cant_total_salida
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 20,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 20,2,1,EMPANADA HAWAIANA FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 20,2,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 20,2,3,EMPANADA MIXTA DE TRIGO,UNIDAD,5,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 20,2,4,EMPANADA POLLO QUESO FRITA,UNIDAD,8,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 20,2,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,8,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 20,2,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 20,2,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 20,2,Observaciones:                                                                                                                                                                                                        CT:30  (580462),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 20,2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,0,1,EMPANADA HAWAIANA FRITA,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,0,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,0,3,EMPANADA MIXTA DE TRIGO,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,0,4,EMPANADA POLLO QUESO FRITA,UNIDAD,5,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,0,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,0,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,0,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,0,Observaciones:                                                                                                                                                                                                        BE:12(580864),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,1,1,EMPANADA HAWAIANA FRITA,UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,1,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,1,3,EMPANADA MIXTA DE TRIGO,UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,1,4,EMPANADA POLLO QUESO FRITA,UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,1,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,1,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,1,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,1,Observaciones:                                                                                                                                                                                                        A3:9(580862),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,2,1,EMPANADA HAWAIANA FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,2,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,2,3,EMPANADA MIXTA DE TRIGO,UNIDAD,7,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,2,4,EMPANADA POLLO QUESO FRITA,UNIDAD,10,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,2,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,10,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,2,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,2,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,2,Observaciones:                                                                                                                                                                                                        CT:36  (580863),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 24,2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,0,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,0,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,0,3,EMPANADA MIXTA DE TRIGO,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,0,4,EMPANADA POLLO QUESO FRITA,UNIDAD,5,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,0,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,0,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,0,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,0,Observaciones:                                                                                                                                                                                                        BE:12(581018),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,1,1,EMPANADA HAWAIANA FRITA,UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,1,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,1,3,EMPANADA MIXTA DE TRIGO,UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,1,4,EMPANADA POLLO QUESO FRITA,UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,1,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,1,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,1,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,1,Observaciones:                                                                                                                                                                                                        A3:9(581016),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,2,1,EMPANADA HAWAIANA FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,2,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,2,3,EMPANADA MIXTA DE TRIGO,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,2,4,EMPANADA POLLO QUESO FRITA,UNIDAD,11,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,2,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,10,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,2,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,11,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,2,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,2,Observaciones:                                                                                                                                                                                                        CT:30  (581017),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 25,2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,0,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,0,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,0,3,EMPANADA MIXTA DE TRIGO,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,0,4,EMPANADA POLLO QUESO FRITA,UNIDAD,5,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,0,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,0,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,0,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,0,Observaciones:                                                                                                                                                                                                        BE:12(581160),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,1,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,1,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,1,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,1,4,EMPANADA POLLO QUESO FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,1,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,1,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,1,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,1,Observaciones:,,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,2,1,EMPANADA HAWAIANA FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,2,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,2,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,2,4,EMPANADA POLLO QUESO FRITA,UNIDAD,11,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,2,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,10,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,2,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,2,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,2,Observaciones:                                                                                                                                                                                                        CT:30  (581161),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 26,2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,0,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,0,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,0,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,0,4,EMPANADA POLLO QUESO FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,0,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,0,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,0,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,0,Observaciones:                                                                                                                                                                                                        BE:8(581310),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,1,1,EMPANADA HAWAIANA FRITA,UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,1,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,1,3,EMPANADA MIXTA DE TRIGO,UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,1,4,EMPANADA POLLO QUESO FRITA,UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,1,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,1,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,1,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,1,Observaciones:                                                                                                                                                                                                        A3:9(581309),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,2,1,EMPANADA HAWAIANA FRITA,UNIDAD,8,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,2,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,2,3,EMPANADA MIXTA DE TRIGO,UNIDAD,5,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,2,4,EMPANADA POLLO QUESO FRITA,UNIDAD,8,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,2,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,8,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,2,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,2,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,2,Observaciones:                                                                                                                                                                                                        CT:30  (581311),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- MARZO 27,2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,0,1,EMPANADA HAWAIANA FRITA,UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,0,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,0,3,EMPANADA MIXTA DE TRIGO,UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,0,4,EMPANADA POLLO QUESO FRITA,UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,0,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,0,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,0,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,0,Observaciones:                                                                                                                                                                                                        BE:9(582234),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,1,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,1,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,1,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,1,4,EMPANADA POLLO QUESO FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,1,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,1,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,1,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,1,Observaciones:                                                                                                                                                                                                        A3:8(582236),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,2,1,EMPANADA HAWAIANA FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,2,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,2,3,EMPANADA MIXTA DE TRIGO,UNIDAD,5,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,2,4,EMPANADA POLLO QUESO FRITA,UNIDAD,8,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,2,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,2,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,2,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,2,Observaciones:                                                                                                                                                                                                        CT:22  (582235),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 6,3,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
