archivo,hoja,bloque_idx,contexto_encabezado_raw
FAMA_FEBRERO.xlsx,SALIDAS FAMA-FEB 25 BE Y CT  (2,1,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 25 | 2 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA CAMILO TORRES/ COMPLEJO ACADEMICO CAMILO TORRES PISO 1 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,SALIDAS FAMA-FEB 25 BE Y CT  (2,2,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 25 | 2 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA ADMINISTRACION 3 / EDIFICIO ADMINISTRACION 3 PISO 6 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,SALIDAS FAMA-MARZO  BE Y CT  (2,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 4 | 3 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA CAMILO TORRES/ COMPLEJO ACADEMICO CAMILO TORRES PISO 1 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,SALIDAS FAMA-MARZO  BE Y CT  (2,1,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 4 | 3 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA BIENESTAR ESTUDIANTIL / EDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,SALIDAS FAMA-MARZO 11 BE YCT,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 11 | 3 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA CAMILO TORRES/ COMPLEJO ACADEMICO CAMILO TORRES PISO 1 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,SALIDAS FAMA-MARZO 11 BE YCT,1,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 11 | 3 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA BIENESTAR ESTUDIANTIL / EDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,"SALIDAS FAMA-MARZO 18 BE,CT,A3",0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 18 | 3 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA CAMILO TORRES/ COMPLEJO ACADEMICO CAMILO TORRES PISO 1 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,"SALIDAS FAMA-MARZO 18 BE,CT,A3",1,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 18 | 3 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA BIENESTAR ESTUDIANTIL / EDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,"SALIDAS FAMA-MARZO 18 BE,CT,A3",2,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 18 | 3 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA ADMINISTRACION 3 / EDIFICIO ADMINISTRACION 3 PISO 6 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,"SALIDAS FAMA-ABRIL28 BE,CT,A3",0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 5 | 5 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA CAMILO TORRES/ COMPLEJO ACADEMICO CAMILO TORRES PISO 1 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,"SALIDAS FAMA-ABRIL28 BE,CT,A3",1,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 5 | 5 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA BIENESTAR ESTUDIANTIL / EDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,"SALIDAS FAMA-ABRIL28 BE,CT,A3",2,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA ADMINISTRACION 3 / EDIFICIO ADMINISTRACION 3 PISO 6 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,SALIDAS FAMA-6 MAYO ,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 6 | 5 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA BIENESTAR ESTUDIANTIL / EDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,SALIDAS FAMA-6 MAYO ,1,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 6 | 5 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA CAMILO TORRES/ COMPLEJO ACADEMICO CAMILO TORRES PISO 1 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,SALIDAS FAMA-13 MAYO,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 13 | 5 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA CAMILO TORRES/ COMPLEJO ACADEMICO CAMILO TORRES PISO 1 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,SALIDAS FAMA-13 MAYO,1,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 13 | 5 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA BIENESTAR ESTUDIANTIL / EDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,SALIDAS FAMA-13 MAYO,2,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA ADMINISTRACION 3 / EDIFICIO ADMINISTRACION 3 PISO 6 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,SALIDAS FAMA 20 MAYO,0,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 20 | 5 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA BIENESTAR ESTUDIANTIL / EDIFICIO BIENESTAR ESTUDIANTIL PISO 4 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
FAMA_FEBRERO.xlsx,SALIDAS FAMA 20 MAYO,1,"PROCESO BIENESTAR ESTUDIANTIL                                                                                                                                                            SUBPROCESO ATENCIÓN SOCIOECONÓMICA | Código: FBE.04 | CONTROL DE PEDIDO Y SALIDAS DE ALMACÉN (BODEGAS) | Versión: 04 | Fecha de Salida de Almacén | Categoría (Marque con X) | dd | mm | aaaa | Alimentos y bebidas | X | 20 | 5 | 2026 | Aseo y productos químicos | Desechables | Unidad de Servicio que solicita: CAFETERIA CAMILO TORRES/ COMPLEJO ACADEMICO CAMILO TORRES PISO 1 | Hace referencia a los servicios: Comedores Desayuno, Comedores Almuerzo, Comedores Cena, Combo Saludable Almuerzo, Cafetería Humanitas, Cafetería Akademia, Cafetería Bien estar Bien, Cafetería Campestre, La Cafeteria Bienestar Almuerzos, Bandejas, Desayunos, Mostrador, Servicios Especiales, etc."
